C,FFGRL,FFQRH,RSSLOPE,RSXA,RPSTP, QTP,FFQRSD,RRR,RRPOST,FFRR2NDUR,TMA1mean,FMA2std,FMA2mean
1,80.556,23,145,94,0.96817,1.8138,2.1599,1.5636,-95.997,47.998,0.020185,0.20959,0.19931
1,86.111,24,145,92,1.014,1.91,2.1831,1.7525,-90.963,45.481,0.017816,0.20423,0.1954
1,88.889,24,144,92,1.0341,1.83,2.4892,1.6959,-110.63,55.316,0.02538,0.21804,0.20507
1,88.889,25,145,93,1.0585,1.9231,2.4705,1.8378,-116.66,58.332,0.026706,0.22219,0.20833
1,80.556,24,145,93,1.1203,2.1137,2.4275,1.8817,-107.89,53.944,0.017536,0.21864,0.20977
1,194.44,49,172,119,1.0914,2.1117,2.4528,1.9207,-272.53,136.26,0.010481,0.23407,0.22883
1,86.111,25,144,91,0.99957,1.8564,2.2132,1.8087,-98.364,49.182,0.012386,0.21055,0.20455
1,88.889,24,145,93,1.0971,1.9847,2.5477,1.8287,-113.23,56.617,0.034778,0.19869,0.17948
1,88.889,25,147,95,1.129,2.0626,2.603,1.9377,-122.92,61.461,0.029988,0.21936,0.2027
1,83.333,24,145,93,1.0823,2.0375,2.3575,1.8475,-104.78,52.389,0.01463,0.23421,0.22702
1,83.333,24,146,94,0.99253,1.8685,2.1708,1.6212,-96.478,48.239,0.0155,0.21727,0.20946
1,86.111,24,146,94,0.95257,1.7558,2.1608,1.7136,-96.036,48.018,0.013593,0.20913,0.20261
1,88.889,24,145,93,1.0027,1.7934,2.3791,1.6966,-105.74,52.869,0.028102,0.20439,0.18961
1,86.111,25,147,95,1.0743,1.992,2.4211,1.7854,-114.33,57.165,0.022904,0.22501,0.21325
1,83.333,24,146,93,1.1691,2.1965,2.5113,1.9923,-104.64,52.319,0.018281,0.22456,0.21543
1,86.111,26,148,95,1.0795,2.0539,2.3092,1.876,-109.05,54.523,0.017415,0.21887,0.21038
1,83.333,22,141,90,0.91184,1.6116,2.2283,1.506,-92.844,46.422,0.027815,0.20124,0.18728
1,83.333,23,145,93,1.1483,2.0632,2.6591,1.9913,-110.8,55.398,0.03036,0.21402,0.1983
1,83.333,24,143,91,1.1534,2.1547,2.5374,2.0066,-112.77,56.387,0.018973,0.22009,0.2107
1,86.111,25,153,100,1.1232,2.116,2.4227,1.9718,-107.68,53.838,0.016359,0.23012,0.22236
1,88.889,25,147,95,1.0276,1.8639,2.4078,1.7812,-113.7,56.851,0.02688,0.21185,0.19776
1,83.333,23,145,94,0.95027,1.6983,2.3068,1.6361,-102.53,51.263,0.032509,0.20511,0.18764
1,86.111,25,145,92,1.1606,2.1991,2.4775,1.995,-110.11,55.056,0.021582,0.22596,0.21513
1,83.333,25,163,110,1.1235,2.1361,2.3893,1.9269,-106.19,53.097,0.018307,0.22255,0.21353
1,86.111,24,146,94,1.0309,1.851,2.4284,1.7397,-107.93,53.964,0.02244,0.22169,0.21068
1,83.333,24,146,94,1.0802,1.97,2.4787,1.8043,-110.16,55.082,0.028187,0.22636,0.21202
1,88.889,25,145,92,1.082,2.0216,2.3673,1.8582,-105.21,52.606,0.024315,0.21575,0.20325
1,83.333,24,146,94,1.1665,2.1339,2.6534,2.0133,-117.93,58.965,0.026712,0.2223,0.20895
1,86.111,25,147,95,1.0493,1.9753,2.3051,1.7436,-108.85,54.426,0.025422,0.21431,0.20034
1,86.111,26,145,92,1.0782,2.0372,2.3331,1.8306,-110.18,55.088,0.018293,0.22289,0.21381
1,86.111,24,143,91,1.0576,1.8918,2.5026,1.7678,-111.23,55.613,0.022704,0.21421,0.20267
1,83.333,24,146,94,1.1861,2.1691,2.6969,2.0676,-119.86,59.931,0.03275,0.21206,0.19419
1,194.44,49,173,121,1.0577,2.0501,2.3987,1.8322,-273.19,136.59,0.022302,0.2141,0.20193
1,83.333,24,146,94,1.0096,1.9002,2.2075,1.6872,-98.111,49.056,0.01513,0.21655,0.20895
1,86.111,24,167,115,1.0018,1.766,2.4282,1.5019,-107.92,53.959,0.023264,0.20786,0.19544
1,86.111,24,146,94,1.1314,2.0491,2.6186,1.9769,-116.38,58.191,0.032076,0.20364,0.18506
1,80.556,23,145,93,1.0767,1.9948,2.3892,1.7706,-99.549,49.775,0.023969,0.20816,0.19565
1,86.111,25,147,95,1.0143,1.9113,2.2276,1.7039,-105.19,52.596,0.016523,0.22417,0.21593
1,86.111,24,146,93,0.96715,1.7217,2.2518,1.5508,-93.826,46.913,0.023785,0.19327,0.18093
1,88.889,25,141,89,1.0448,1.8916,2.4536,1.7696,-115.86,57.931,0.030562,0.2142,0.19796
1,86.111,25,147,95,1.0968,2.028,2.481,1.8494,-117.16,58.58,0.024801,0.22628,0.2131
1,80.556,24,145,93,0.98992,1.8673,2.1578,1.5999,-95.9,47.95,0.022928,0.20903,0.19727
1,147.22,46,167,89,1.0944,2.0166,2.273,1.8609,-101.02,50.511,0.01403,0.22818,0.22159
1,88.889,25,146,93,1.145,2.0596,2.6397,1.9359,-117.32,58.661,0.024754,0.22108,0.20866
1,86.111,25,147,94,1.259,2.2981,2.8306,2.1368,-125.8,62.902,0.028049,0.22808,0.2126
1,194.44,49,173,120,1.1352,2.2105,2.4875,1.9793,-276.39,138.19,0.020074,0.22212,0.21181
1,83.333,24,145,93,1.0839,2.0517,2.3389,1.8256,-103.95,51.976,0.014817,0.2351,0.22778
1,83.333,23,140,88,0.98367,1.7519,2.3233,1.65,-96.804,48.402,0.018529,0.21375,0.20486
1,88.889,24,146,94,1.1345,2.0505,2.6338,1.9835,-117.06,58.529,0.033611,0.21832,0.19935
1,88.889,26,148,95,1.1044,2.0787,2.4023,1.9108,-113.44,56.72,0.023396,0.21222,0.19989
1,122.22,37,150,88,1.0672,1.9697,2.2479,1.8255,-99.909,49.954,0.01913,0.22378,0.2146
1,141.67,44,170,94,1.206,2.0471,2.6107,1.9797,-116.03,58.015,0.029783,0.22511,0.20999
1,83.333,23,145,93,1.0234,1.8484,2.365,1.6663,-98.541,49.271,0.024159,0.21938,0.20733
1,86.111,25,147,95,1.0219,1.9302,2.234,1.7455,-105.49,52.747,0.017628,0.22871,0.22008
1,194.44,49,175,123,1.1341,2.2037,2.5367,2.0138,-288.9,144.45,0.013986,0.23694,0.23039
1,88.889,24,141,89,1.0032,1.8405,2.2879,1.7097,-101.68,50.841,0.021318,0.21681,0.20622
1,86.111,24,146,94,1.0771,1.9487,2.5033,1.86,-111.26,55.628,0.032913,0.21665,0.19934
1,86.111,25,147,94,1.0933,2.0419,2.3923,1.8198,-106.32,53.161,0.023316,0.22689,0.21509
0,91.667,22,176,127,0.54735,0.77549,2.1593,0.92916,-101.97,50.984,0.00059319,0.25733,0.2565
0,88.889,26,178,125,0.78841,1.402,1.887,1.2651,-89.108,44.554,0.0094165,0.23358,0.22007
1,83.333,23,144,94,1.0553,1.9171,2.4778,1.8991,-110.12,55.061,0.036773,0.19645,0.1765
1,83.333,24,146,94,1.0862,2.006,2.4423,1.7639,-108.54,54.272,0.039663,0.2017,0.17924
1,83.333,25,144,91,1.1715,2.2144,2.509,1.9518,-111.51,55.755,0.02107,0.21389,0.20241
1,83.333,24,145,92,1.0723,1.9918,2.35,1.7411,-97.917,48.959,0.020559,0.21598,0.20543
1,88.889,25,145,93,1.0478,1.9028,2.4484,1.7444,-115.62,57.811,0.027874,0.21577,0.20104
1,86.111,24,146,94,1.0662,1.9226,2.4919,1.833,-110.75,55.375,0.030359,0.21844,0.20188
1,88.889,25,147,94,1.1358,2.0944,2.5285,1.8965,-112.38,56.19,0.024353,0.22446,0.21167
1,194.44,49,171,119,1.0758,2.0913,2.4078,1.8501,-274.22,137.11,0.015492,0.22188,0.21422
1,86.111,24,146,94,1.0261,1.9349,2.2344,1.7871,-99.309,49.654,0.020073,0.21724,0.20743
1,88.889,24,146,93,1.1502,2.0314,2.6876,1.9112,-111.98,55.991,0.025022,0.22168,0.20909
1,83.333,23,145,94,1.0239,1.8381,2.4579,1.7321,-109.24,54.619,0.037115,0.21137,0.19076
1,86.111,25,147,94,1.1334,2.119,2.4726,1.9264,-109.89,54.946,0.023771,0.22101,0.20832
1,197.22,50,172,119,1.1474,2.2322,2.5294,1.9927,-288.08,144.04,0.020633,0.21709,0.20653
1,86.111,25,147,95,0.95009,1.7233,2.2331,1.6,-105.45,52.726,0.01871,0.20803,0.19852
1,86.111,24,144,92,1.0935,1.9669,2.5624,1.8413,-113.88,56.942,0.028427,0.22336,0.20884
1,86.111,24,146,94,1.1163,2.07,2.4903,1.8977,-110.68,55.34,0.020397,0.22486,0.21474
1,194.44,49,174,122,1.0308,2.0001,2.329,1.8063,-265.25,132.63,0.0146,0.22916,0.222
1,150,48,169,90,1.0989,2.0694,2.2609,1.9063,-106.77,53.383,0.013727,0.22742,0.22109
1,88.889,25,147,94,1.1459,2.0459,2.6688,1.9289,-118.61,59.307,0.025894,0.22195,0.20854
1,86.111,24,145,93,1.0899,1.9903,2.4947,1.8417,-110.87,55.437,0.031833,0.21006,0.19299
1,83.333,23,145,93,1.0689,1.9945,2.3466,1.7267,-97.777,48.888,0.023947,0.21957,0.20766
1,150,48,170,94,1.0665,1.9088,2.239,1.7817,-99.512,49.756,0.018622,0.2129,0.20385
1,88.889,24,146,94,1.0878,1.9565,2.5497,1.813,-113.32,56.661,0.026204,0.21644,0.20307
1,77.778,22,144,93,0.99797,1.8563,2.2326,1.6263,-93.025,46.513,0.026203,0.20919,0.1962
1,86.111,25,150,97,1.1496,2.1742,2.4622,1.9798,-109.43,54.715,0.022392,0.22235,0.21116
1,86.111,24,143,91,0.97266,1.7445,2.3006,1.639,-102.25,51.125,0.019103,0.21641,0.20733
1,88.889,25,147,95,1.0568,1.9418,2.4208,1.7192,-114.32,57.158,0.027645,0.21718,0.20233
1,86.111,26,148,95,1.1222,2.1373,2.3928,1.9314,-112.99,56.496,0.022176,0.22649,0.21501
1,88.889,25,139,86,0.99873,1.8919,2.146,1.664,-95.379,47.689,0.021773,0.21164,0.20069
1,86.111,24,143,92,0.96644,1.7623,2.2893,1.6665,-108.11,54.053,0.023025,0.21506,0.20361
1,80.556,23,142,90,1.1492,2.1002,2.5955,1.9774,-108.15,54.073,0.03049,0.20892,0.19334
1,83.333,25,147,94,1.0772,2.0322,2.3227,1.7925,-103.23,51.617,0.025016,0.21138,0.19774
1,86.111,25,154,102,1.08,2.052,2.3297,1.8393,-110.02,55.008,0.020763,0.22939,0.21906
1,91.667,26,148,95,1.1477,2.0832,2.6367,1.926,-124.51,62.256,0.024244,0.22225,0.20954
1,83.333,24,146,94,1.0621,1.9597,2.3941,1.8042,-106.4,53.201,0.028603,0.21673,0.20201
1,83.333,24,146,93,1.0055,1.8878,2.1757,1.6348,-90.655,45.327,0.020317,0.21064,0.20026
1,80.556,24,151,99,1.0839,2.0521,2.3383,1.8221,-103.93,51.963,0.014365,0.2243,0.21709
1,83.333,23,143,92,0.94447,1.6955,2.2764,1.4718,-101.17,50.586,0.029275,0.20196,0.18627
1,88.889,26,148,94,1.153,2.0983,2.5879,1.9592,-115.02,57.51,0.032003,0.20995,0.19178
1,83.333,24,142,90,1.0767,2.0291,2.3419,1.7766,-104.09,52.043,0.026867,0.21475,0.19973
1,150,48,173,93,1.0475,1.8627,2.2053,1.7849,-98.014,49.007,0.013835,0.21265,0.20607
1,86.111,23,145,93,1.1784,2.1099,2.7389,2.0014,-114.12,57.061,0.028731,0.22031,0.20567
0,88.889,22,144,95,0.7053,1.2457,1.9239,0.8233,-90.849,45.425,0.019465,0.18336,0.17429
1,83.333,25,147,94,1.1152,2.1036,2.4019,1.8513,-106.75,53.376,0.018004,0.21309,0.20408
1,113.89,26,144,90,1.1391,2.0347,2.6189,1.784,-116.39,58.197,0.02854,0.20949,0.19382
1,83.333,23,145,94,1.0649,1.9399,2.487,1.8664,-110.53,55.266,0.034816,0.19902,0.17999
1,197.22,50,177,124,1.2654,2.4619,2.7765,2.2463,-316.22,158.11,0.018573,0.23842,0.22887
1,86.111,25,147,94,1.0702,2.018,2.31,1.7929,-102.66,51.332,0.019109,0.21454,0.20486
1,86.111,25,139,86,1.0968,2.1083,2.2945,1.8572,-101.98,50.989,0.018685,0.21545,0.20626
1,86.111,24,146,94,1.0328,1.8487,2.4445,1.7753,-108.64,54.322,0.029215,0.2113,0.19649
1,83.333,23,142,90,1.124,2.0283,2.5893,1.9141,-107.89,53.943,0.036021,0.21629,0.19709
1,83.333,24,146,93,1.0664,2.0041,2.2991,1.8225,-95.797,47.898,0.023606,0.21244,0.20041
1,194.44,49,172,119,1.0234,1.9907,2.2589,1.7283,-250.99,125.49,0.018522,0.21092,0.20155
1,152.78,48,166,90,0.99895,1.8013,2.0911,1.7115,-92.938,46.469,0.01314,0.21839,0.21231
1,88.889,25,146,93,1.035,1.8604,2.3983,1.7611,-106.59,53.295,0.026285,0.21416,0.20097
1,86.111,25,144,91,1.1596,2.1258,2.6013,1.9795,-115.62,57.808,0.032679,0.20548,0.18713
1,86.111,25,147,95,1.0666,2.0212,2.3134,1.8644,-109.24,54.622,0.024039,0.21643,0.20369
1,200,51,173,119,1.111,2.161,2.4341,1.9739,-277.21,138.61,0.016715,0.22373,0.21557
1,86.111,25,145,92,1.0206,1.9554,2.1527,1.7867,-95.674,47.837,0.018786,0.21421,0.20514
1,147.22,45,170,92,1.1741,1.9949,2.5163,1.9248,-104.84,52.422,0.026033,0.20855,0.19571
1,86.111,23,145,93,1.0648,1.9109,2.4792,1.865,-103.3,51.649,0.03318,0.19748,0.17992
1,86.111,25,147,94,1.0308,1.9418,2.2312,1.7782,-99.167,49.583,0.029257,0.21097,0.19501
1,197.22,50,175,122,1.0808,2.1075,2.366,1.9334,-269.46,134.73,0.017478,0.23331,0.22462
1,144.44,46,167,89,1.1139,2.0619,2.3081,1.9724,-102.58,51.292,0.017949,0.21753,0.20934
1,86.111,24,146,94,0.99775,1.8113,2.3142,1.711,-102.85,51.427,0.032301,0.20534,0.18814
1,83.333,24,146,93,1.2709,2.3601,2.7643,2.2558,-115.18,57.589,0.030471,0.22613,0.20992
1,80.556,23,145,93,1.1112,2.1072,2.3722,1.921,-98.842,49.421,0.031947,0.19845,0.18072
0,230.56,62,189,124,1.6921,3.1557,3.7947,2.9777,-432.18,216.09,0.0024268,0.40962,0.4062
1,80.556,22,141,90,1.062,1.9104,2.5048,1.7578,-104.37,52.184,0.040191,0.19205,0.17005
0,186.11,66,184,119,1.7935,3.3288,3.9796,3.0926,-453.23,226.61,8.73E-10,0.45003,0.45003
1,83.333,24,149,96,1.1249,2.1253,2.401,2.0067,-100.04,50.021,0.038084,0.18871,0.1645
0,163.89,58,176,117,1.4236,2.5663,3.4917,2.3717,-397.67,198.83,0.0029556,0.55016,0.54599
1,88.889,24,144,92,0.99399,1.769,2.3765,1.6212,-105.62,52.811,0.034895,0.18192,0.16161
0,225,80,203,119,1.5277,2.6743,3.4475,2.5727,-392.63,196.31,0.0027817,0.56708,0.56316
1,83.333,23,145,93,1.1142,2.0597,2.4771,1.8915,-103.21,51.605,0.044635,0.18488,0.15679
1,86.111,25,147,94,1.1097,2.0991,2.3799,1.7657,-105.77,52.886,0.021948,0.21636,0.2044
1,88.889,25,146,93,1.0558,2.017,2.2342,1.8631,-99.297,49.649,0.019933,0.20748,0.19769
0,188.89,47,171,119,1.2812,2.4963,2.7974,2.2959,-303.05,151.53,0.015843,0.24807,0.23982
1,86.111,24,146,93,1.1189,2.017,2.5494,1.877,-106.22,53.112,0.035394,0.19692,0.17561
0,169.44,60,181,119,1.5678,2.8728,3.6681,2.6759,-417.76,208.88,0.0023573,0.40907,0.40574
1,147.22,47,161,86,1.0349,1.8966,2.1531,1.8497,-95.692,47.846,0.01389,0.21381,0.2073
0,183.33,65,187,119,1.6628,3.0705,3.7347,2.7585,-425.34,212.67,0.0028654,0.46488,0.46084
1,86.111,24,145,93,1.1206,2.0583,2.538,2.0067,-112.8,56.4,0.040389,0.19091,0.1644
0,172.22,61,184,124,1.6751,3.1352,3.7536,2.8503,-427.49,213.75,0.0023691,0.41768,0.41434
1,80.556,24,144,92,1.0712,2.0116,2.3448,1.9469,-104.21,52.106,0.028318,0.20048,0.1842
0,197.22,70,188,117,1.5496,2.8019,3.5042,2.4622,-399.09,199.54,0.0029695,0.44837,0.44418
1,86.111,23,144,93,1.1101,2.0043,2.6269,1.9777,-116.75,58.375,0.044434,0.19821,0.17184
0,175,62,184,119,1.7504,3.2514,3.9483,2.9786,-449.67,224.83,0.002773,0.42678,0.42287
1,194.44,49,172,120,0.96584,1.8781,2.167,1.7804,-246.79,123.4,0.028956,0.19539,0.18002
0,161.11,57,187,127,1.4233,2.7093,3.1638,2.4862,-360.32,180.16,0.0018478,0.32459,0.32198
1,88.889,25,147,95,1.0731,1.962,2.4766,1.8735,-116.95,58.475,0.038513,0.20314,0.18034
0,161.11,57,179,119,1.5222,2.8886,3.4015,2.6289,-387.4,193.7,0.0043207,0.31497,0.31103
1,150,47,169,94,1.0709,1.944,2.2372,1.8416,-99.43,49.715,0.021675,0.20734,0.1967
0,183.33,65,183,119,1.6969,3.0841,3.8944,2.8164,-443.53,221.76,0.0029287,0.50814,0.50401
1,86.111,24,145,93,1.1473,2.1027,2.6045,1.9999,-115.75,57.877,0.037126,0.20185,0.17977
0,183.33,65,180,117,1.6622,3.0171,3.8228,2.8547,-435.38,217.69,0.0026953,0.4661,0.4623
1,86.111,23,144,92,1.1547,2.0757,2.6714,2.0395,-111.31,55.655,0.037017,0.2066,0.18576
0,205.56,53,182,126,1.3475,2.5719,3.0651,2.3541,-349.08,174.54,0.0017759,0.30819,0.30589
1,83.333,24,139,86,1.1684,2.1999,2.5025,2.0335,-104.27,52.135,0.029493,0.20636,0.19079
0,177.78,63,181,119,1.7248,3.2278,3.8284,2.9913,-436.02,218.01,0.0027203,0.42716,0.42332
1,83.333,23,144,93,1.0055,1.8298,2.3601,1.7711,-104.89,52.446,0.035315,0.20633,0.18716
0,211.11,55,180,124,1.3654,2.6003,3.0735,2.3743,-350.04,175.02,0.0024149,0.30191,0.29924
1,83.333,24,146,94,1.0668,2.006,2.3302,1.823,-103.56,51.782,0.028176,0.20025,0.18493
0,100,35,155,102,-0.59035,-0.43239,-2.8184,-0.31266,187.89,-93.946,0.0026393,0.51782,0.51409
0,197.22,56,176,95,1.0478,1.6914,2.2682,1.3985,-107.11,53.555,0.00087742,0.39474,0.39349
1,88.889,26,148,95,1.194,2.2528,2.5781,2.1153,-121.74,60.871,0.041524,0.19847,0.17009
1,80.556,24,144,94,1.0138,1.8685,2.2944,1.4585,-101.97,50.987,0.0031187,0.26276,0.26193
1,86.111,24,146,94,0.92158,1.6308,2.2282,1.516,-99.031,49.516,0.026055,0.20052,0.18696
1,83.333,23,145,93,1.1409,2.0458,2.6504,1.9011,-110.43,55.217,0.034799,0.2031,0.18465
1,80.556,24,146,94,1.0543,1.9774,2.314,1.7787,-102.84,51.422,0.018883,0.23036,0.22088
1,86.111,25,147,94,1.1453,2.1661,2.4533,1.8935,-109.03,54.517,0.021339,0.20969,0.1977
0,186.11,66,185,118,1.4511,2.5769,3.4192,2.2722,-389.41,194.71,0.0026091,0.45603,0.45235
1,91.667,25,147,94,1.0012,1.7762,2.3643,1.7014,-105.08,52.539,0.040702,0.18799,0.16212
1,83.333,24,146,93,1.1542,2.1298,2.5446,1.8325,-106.03,53.013,0.020838,0.22128,0.21052
1,83.333,24,149,96,1.062,1.9819,2.3128,1.7518,-96.368,48.184,0.031972,0.18815,0.16926
0,225,80,200,119,1.484,2.4636,3.491,2.2964,-397.58,198.79,0.0024343,0.50614,0.50271
1,83.333,23,145,94,1.0697,1.9517,2.491,1.7736,-110.71,55.356,0.042223,0.19875,0.17332
1,80.556,24,144,92,1.0207,1.9166,2.2395,1.5274,-99.533,49.766,0.019712,0.21591,0.20742
1,86.111,24,146,94,0.96585,1.7465,2.2568,1.7069,-100.3,50.152,0.018059,0.21152,0.20267
1,91.667,25,147,94,1.1835,2.1183,2.7431,1.9806,-121.91,60.957,0.030954,0.22276,0.20615
1,86.111,25,146,93,1.1809,2.1789,2.6221,1.9934,-116.54,58.268,0.025725,0.22081,0.20727
1,83.333,25,147,94,1.2101,2.2958,2.5733,2.0139,-114.37,57.184,0.021182,0.22604,0.21509
1,188.89,47,171,119,1.0221,1.9877,2.274,1.7528,-246.35,123.17,0.017609,0.21986,0.21116
1,86.111,23,141,89,1.0821,1.9391,2.523,1.8056,-105.12,52.562,0.026162,0.20815,0.19451
0,180.56,64,184,119,1.7267,3.2134,3.8492,3.0055,-438.38,219.19,0.0030088,0.45203,0.44779
1,80.556,23,142,90,1.0959,2.0441,2.4047,1.9276,-100.19,50.097,0.029874,0.21493,0.1995
1,194.44,49,174,122,1.0345,2.0104,2.3214,1.7693,-264.39,132.19,0.011873,0.23069,0.22474
1,80.556,24,151,99,1.0965,2.0884,2.3399,1.9002,-104,51.998,0.027201,0.20528,0.19131
0,225,80,102,55,1.5657,2.6775,3.5994,2.4882,-409.93,204.97,0.002798,0.52757,0.52363
1,86.111,24,146,94,1.1096,2.006,2.578,1.9055,-114.58,57.288,0.044129,0.19518,0.16921
1,88.889,25,147,94,1.0697,1.9464,2.4334,1.6844,-108.15,54.075,0.02385,0.22539,0.21316
1,80.556,23,140,89,0.94776,1.7846,2.0963,1.5758,-93.169,46.584,0.024571,0.20685,0.19445
1,88.889,25,147,94,1.0744,1.9642,2.4273,1.8741,-107.88,53.94,0.020251,0.22019,0.21012
1,91.667,25,146,93,1.0194,1.8367,2.3558,1.728,-104.7,52.35,0.027397,0.20183,0.18707
1,88.889,25,147,94,1.2075,2.2435,2.6511,2.0483,-117.82,58.912,0.037221,0.19967,0.17592
0,222.22,79,202,119,1.5808,2.7038,3.646,2.5299,-415.23,207.62,0.0032008,0.50249,0.49798
1,86.111,23,145,93,0.98454,1.7308,2.3676,1.5329,-98.649,49.324,0.038461,0.19741,0.17606
1,86.111,24,146,94,1.195,2.176,2.7348,1.9857,-121.55,60.773,0.028492,0.22118,0.20629
1,83.333,23,145,93,1.1381,2.0841,2.5639,1.8515,-106.83,53.416,0.027279,0.22128,0.20711
1,88.889,26,151,98,1.0447,1.9761,2.2589,1.7367,-106.67,53.335,0.019138,0.21733,0.20765
1,86.111,24,145,93,1.1261,2.0408,2.6044,1.8675,-115.75,57.875,0.023445,0.22485,0.21327
1,86.111,24,146,94,1.0317,1.885,2.3655,1.6884,-105.13,52.566,0.044811,0.18294,0.15342
0,250,69,191,121,1.4474,2.4449,3.5405,2.2425,-403.22,201.61,0.0028677,0.52194,0.5179
1,88.889,23,140,89,0.96658,1.6936,2.4214,1.4732,-107.62,53.809,0.036966,0.20397,0.18335
1,86.111,24,146,94,1.0446,1.8872,2.4366,1.672,-108.29,54.146,0.031718,0.2083,0.19129
1,80.556,23,144,92,1.0784,2.0135,2.3641,1.7394,-98.504,49.252,0.027174,0.19996,0.18477
1,83.333,23,145,94,0.86324,1.5313,2.1301,1.4122,-94.673,47.336,0.016052,0.20749,0.19947
1,88.889,24,145,93,1.0716,1.9153,2.5375,1.7751,-112.78,56.39,0.030765,0.21943,0.20334
1,88.889,25,147,94,1.111,2.0266,2.5151,1.7989,-111.78,55.891,0.02893,0.2101,0.19387
1,83.333,24,142,90,1.0889,2.0595,2.3524,1.806,-104.55,52.276,0.020763,0.21803,0.20733
1,86.111,24,145,93,1.0557,1.8988,2.4778,1.666,-110.12,55.062,0.025593,0.21769,0.20446
0,150,53,182,126,1.4397,2.7564,3.2395,2.5422,-368.94,184.47,0.0039406,0.30419,0.30086
1,83.333,23,145,94,1.0015,1.8678,2.2493,1.6689,-99.97,49.985,0.021651,0.21794,0.20665
1,125,24,169,117,1.0866,1.9412,2.5734,1.7201,-114.37,57.186,0.026752,0.22002,0.20611
1,83.333,23,142,90,1.1337,2.0519,2.5995,1.9499,-108.31,54.155,0.032316,0.20989,0.19337
1,88.889,25,147,95,1.0791,2.0149,2.4017,1.8006,-113.41,56.706,0.026307,0.21952,0.20502
1,86.111,25,149,97,1.0128,1.9081,2.2251,1.6974,-105.08,52.538,0.028498,0.2038,0.1884
0,194.44,69,188,119,1.6543,2.994,3.7496,2.6095,-427.04,213.52,0.0029993,0.50054,0.49631
1,83.333,23,145,93,1.2187,2.2212,2.7542,2.0682,-114.76,57.379,0.037478,0.20865,0.18698
1,83.333,24,143,91,1.086,2.0311,2.3915,1.768,-106.29,53.145,0.025454,0.21389,0.20045
1,86.111,25,147,94,1.114,2.0341,2.5175,1.943,-111.89,55.944,0.02313,0.22103,0.20961
0,194.44,69,191,123,1.6958,3.0806,3.8253,2.7128,-435.66,217.83,0.0032659,0.53294,0.52833
1,88.889,25,147,94,1.2042,2.2253,2.6653,2.1677,-118.46,59.23,0.038927,0.2077,0.18374
0,219.44,58,184,123,1.6217,3.0908,3.566,2.8393,-406.13,203.06,0.0016924,0.33529,0.33291
1,83.333,24,146,94,1.0359,1.9549,2.2517,1.8285,-100.08,50.039,0.0253,0.21734,0.2045
0,200,51,173,119,1.4248,2.7661,3.1132,2.572,-354.56,177.28,0.0075261,0.27541,0.27126
1,88.889,23,167,115,1.1977,2.1493,2.7722,2.0708,-115.51,57.753,0.037249,0.21469,0.19444
0,200,51,181,127,1.5662,3.0391,3.4105,2.7294,-388.42,194.21,0.01023,0.30441,0.29834
1,86.111,25,143,90,1.1965,2.2739,2.539,2.0468,-112.85,56.423,0.025517,0.21732,0.20372
0,194.44,49,171,119,1.1515,2.245,2.5356,2.0647,-288.78,144.39,0.015845,0.23125,0.22335
1,88.889,25,147,94,1.2235,2.2298,2.7612,2.1005,-122.72,61.359,0.036031,0.21171,0.19134
1,88.889,26,148,95,1.0874,2.0333,2.3922,1.8128,-112.96,56.482,0.029566,0.22021,0.20346
1,80.556,24,146,94,1.1198,2.114,2.4237,1.8281,-107.72,53.86,0.012073,0.24824,0.24186
0,197.22,50,193,142,1.1299,2.153,2.693,2.1577,-306.7,153.35,0.0028037,0.2891,0.2856
1,83.333,23,145,94,1.0117,1.83,2.3987,1.7281,-106.61,53.305,0.049191,0.18265,0.15319
0,183.33,65,187,119,1.7961,3.2662,4.1154,2.9288,-468.7,234.35,0.0030542,0.46437,0.46006
1,86.111,24,144,92,0.97714,1.801,2.2146,1.7649,-98.428,49.214,0.024067,0.2078,0.19549
1,86.111,23,145,94,0.969,1.7123,2.3943,1.5005,-106.42,53.208,0.03706,0.20515,0.18418
1,86.111,24,146,94,1.1018,2.0316,2.4818,1.8136,-110.3,55.151,0.02208,0.21514,0.20337
1,86.111,25,147,95,1.0958,2.0635,2.4009,1.783,-113.38,56.689,0.023709,0.22227,0.20919
1,83.333,24,140,88,0.96461,1.7224,2.2976,1.5846,-102.11,51.057,0.017311,0.20557,0.19688
1,83.333,23,144,93,1.037,1.8648,2.4801,1.7666,-110.23,55.114,0.032418,0.20649,0.18926
1,86.111,24,146,94,1.029,1.8795,2.3611,1.6793,-104.94,52.469,0.027328,0.21242,0.1975
1,186.11,46,171,119,0.99395,1.9225,2.2549,1.646,-238.02,119.01,0.020772,0.21324,0.20254
1,88.889,25,144,91,1.0669,1.9543,2.4047,1.8956,-106.88,53.438,0.013321,0.22403,0.21766
1,88.889,24,146,94,1.1882,2.1364,2.7738,1.9852,-123.28,61.639,0.029586,0.22102,0.20565
1,86.111,25,147,95,1.108,2.0531,2.4959,1.8642,-117.86,58.931,0.030523,0.22266,0.20554
1,80.556,23,143,91,1.1174,2.0826,2.4521,1.8705,-102.17,51.085,0.019128,0.21996,0.20997
1,86.111,24,144,92,1.1223,2.0222,2.6191,1.8121,-116.41,58.203,0.024931,0.22642,0.21364
1,86.111,25,146,93,1.2769,2.3665,2.806,2.1992,-124.71,62.355,0.026038,0.235,0.22155
